Filename Data Waveband Target "Polaroid Angle" Binning Lights
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.688.fits OBJECT V M82_V1 600 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.689.fits OBJECT V M82_V1 0 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.690.fits OBJECT V M82_V1 400 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.691.fits OBJECT V M82_V1 200 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.692.fits OBJECT V M82_V1 600 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.693.fits OBJECT V M82_V1 0 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.694.fits OBJECT V M82_V1 400 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.695.fits OBJECT V M82_V1 200 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.696.fits OBJECT V M82_V1 600 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.697.fits OBJECT V M82_V1 0 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.698.fits OBJECT V M82_V1 400 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.699.fits OBJECT V M82_V1 200 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.700.fits OBJECT V M82_V1 600 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.701.fits OBJECT V M82_V1 0 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.702.fits OBJECT V M82_V1 400 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.703.fits OBJECT V M82_V1 200 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.704.fits OBJECT V M82_V1 600 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.705.fits OBJECT V M82_V2 0 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.706.fits OBJECT V M82_V2 400 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.707.fits OBJECT V M82_V2 200 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.708.fits OBJECT V M82_V2 600 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.709.fits OBJECT V M82_V2 0 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.710.fits OBJECT V M82_V2 400 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.711.fits OBJECT V M82_V2 200 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.712.fits OBJECT V M82_V2 600 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.713.fits OBJECT V M82_V2 0 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.714.fits OBJECT V M82_V2 400 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.715.fits OBJECT V M82_V2 200 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.716.fits OBJECT V M82_V2 600 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.717.fits OBJECT V M82_V2 0 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.718.fits OBJECT V M82_V2 400 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.719.fits OBJECT V M82_V2 200 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.720.fits OBJECT V M82_V2 600 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.721.fits OBJECT V M82_V2 0 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.722.fits OBJECT V M82_V2 400 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.723.fits OBJECT V M82_V2 200 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.724.fits OBJECT V M82_V2 600 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.725.fits OBJECT V M82_V2 0 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.726.fits OBJECT V M82_V2 400 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.727.fits OBJECT V M82_V2 200 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.728.fits OBJECT V M82_V2 600 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.729.fits OBJECT V M82_V2 0 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.730.fits OBJECT V M82_V2 400 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.731.fits OBJECT V M82_V2 200 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.732.fits OBJECT V M82_V2 600 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.733.fits OBJECT V M82_V2 0 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.734.fits OBJECT V M82_V2 400 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.735.fits OBJECT V M82_V2 200 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.736.fits OBJECT V M82_V2 600 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.737.fits OBJECT V M82_V2 0 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.738.fits OBJECT V M82_V2 400 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.739.fits OBJECT V M82_V2 200 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.740.fits OBJECT V M82_V2 600 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.741.fits OBJECT V M82_V2 0 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.742.fits OBJECT V M82_V2 400 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.743.fits OBJECT V M82_V2 200 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.744.fits OBJECT V M82_V2 600 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.745.fits OBJECT V M82_V2 0 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.746.fits OBJECT V M82_V2 400 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.747.fits OBJECT V M82_V2 200 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.748.fits OBJECT V M82_V2 600 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.749.fits OBJECT V M82_V2 0 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.750.fits OBJECT V M82_V2 400 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.751.fits OBJECT V M82_V2 200 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.752.fits OBJECT V M82_V2 600 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.753.fits OBJECT R M82_R2 0 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.754.fits OBJECT R M82_R2 400 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.755.fits OBJECT R M82_R2 200 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.756.fits OBJECT R M82_R2 600 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.757.fits OBJECT R M82_R2 0 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.758.fits OBJECT R M82_R2 400 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.759.fits OBJECT R M82_R2 200 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.760.fits OBJECT R M82_R2 600 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.761.fits OBJECT R M82_R2 0 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.762.fits OBJECT R M82_R2 400 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.763.fits OBJECT R M82_R2 200 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.764.fits OBJECT R M82_R2 600 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.765.fits OBJECT R M82_R2 0 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.766.fits OBJECT R M82_R2 400 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.767.fits OBJECT R M82_R2 200 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.768.fits OBJECT R M82_R2 600 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.769.fits OBJECT R M82_R2 0 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.770.fits OBJECT R M82_R2 400 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.771.fits OBJECT R M82_R2 200 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.772.fits OBJECT R M82_R2 600 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.773.fits OBJECT R M82_R2 0 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.774.fits OBJECT R M82_R2 400 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.775.fits OBJECT R M82_R2 200 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.776.fits OBJECT R M82_R2 600 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.777.fits OBJECT R M82_R2 0 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.778.fits OBJECT R M82_R2 400 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.779.fits OBJECT R M82_R2 200 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.780.fits OBJECT R M82_R2 600 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.781.fits OBJECT R M82_R2 0 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.782.fits OBJECT R M82_R2 400 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.783.fits OBJECT R M82_R2 200 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.784.fits OBJECT R M82_R2 600 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.785.fits OBJECT R M82_R2 0 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.786.fits OBJECT R M82_R2 400 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.787.fits OBJECT R M82_R2 200 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.788.fits OBJECT R M82_R2 600 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.789.fits OBJECT R M82_R2 0 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.790.fits OBJECT R M82_R2 400 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.791.fits OBJECT R M82_R2 200 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.792.fits OBJECT R M82_R2 600 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.793.fits OBJECT R M82_R2 0 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.794.fits OBJECT R M82_R2 400 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.795.fits OBJECT R M82_R2 200 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.796.fits OBJECT R M82_R2 600 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.797.fits OBJECT R M82_R2 0 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.798.fits OBJECT R M82_R2 400 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.799.fits OBJECT R M82_R2 200 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.800.fits OBJECT R M82_R2 600 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.801.fits OBJECT R M82_R2 0 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.802.fits OBJECT R M82_R2 400 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.803.fits OBJECT R M82_R2 200 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.804.fits OBJECT R M82_R2 600 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.805.fits OBJECT R M82_R2 0 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.806.fits OBJECT R M82_R2 400 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.807.fits OBJECT R M82_R2 200 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.808.fits OBJECT R M82_R2 600 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.809.fits OBJECT R M82_R2 0 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.810.fits OBJECT R M82_R2 400 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.811.fits OBJECT R M82_R2 200 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.812.fits OBJECT R M82_R2 600 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.813.fits OBJECT R M82_R2 0 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.814.fits OBJECT R M82_R2 400 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.815.fits OBJECT R M82_R2 200 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.816.fits OBJECT R M82_R2 600 2 N/A
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.817.fits FLAT R Dome_Flat_R_2x2 0 2 "lights on"
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.818.fits FLAT R Dome_Flat_R_2x2 0 2 "lights on"
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.819.fits FLAT R Dome_Flat_R_2x2 0 2 "lights on"
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.820.fits FLAT R Dome_Flat_R_2x2 0 2 "lights on"
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.821.fits FLAT R Dome_Flat_R_2x2 0 2 "lights on"
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.822.fits FLAT R Dome_Flat_R_2x2 400 2 "lights on"
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.823.fits FLAT R Dome_Flat_R_2x2 400 2 "lights on"
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.824.fits FLAT R Dome_Flat_R_2x2 400 2 "lights on"
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.825.fits FLAT R Dome_Flat_R_2x2 400 2 "lights on"
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.826.fits FLAT R Dome_Flat_R_2x2 400 2 "lights on"
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.827.fits FLAT R Dome_Flat_R_2x2 200 2 "lights on"
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.828.fits FLAT R Dome_Flat_R_2x2 200 2 "lights on"
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.829.fits FLAT R Dome_Flat_R_2x2 200 2 "lights on"
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.830.fits FLAT R Dome_Flat_R_2x2 200 2 "lights on"
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.831.fits FLAT R Dome_Flat_R_2x2 200 2 "lights on"
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.832.fits FLAT R Dome_Flat_R_2x2 600 2 "lights on"
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.833.fits FLAT R Dome_Flat_R_2x2 600 2 "lights on"
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.834.fits FLAT R Dome_Flat_R_2x2 600 2 "lights on"
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.835.fits FLAT R Dome_Flat_R_2x2 600 2 "lights on"
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.836.fits FLAT R Dome_Flat_R_2x2 600 2 "lights on"
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.837.fits FLAT R Dome_Flat_R_2x2 0 2 "lights on"
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.838.fits FLAT R Dome_Flat_R_2x2 0 2 "lights on"
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.839.fits FLAT R Dome_Flat_R_2x2 0 2 "lights on"
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.840.fits FLAT R Dome_Flat_R_2x2 0 2 "lights on"
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.841.fits FLAT R Dome_Flat_R_2x2 0 2 "lights on"
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.842.fits FLAT R Dome_Flat_R_2x2 400 2 "lights on"
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.843.fits FLAT R Dome_Flat_R_2x2 400 2 "lights on"
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.844.fits FLAT R Dome_Flat_R_2x2 400 2 "lights on"
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.845.fits FLAT R Dome_Flat_R_2x2 400 2 "lights on"
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.846.fits FLAT R Dome_Flat_R_2x2 400 2 "lights on"
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.847.fits FLAT R Dome_Flat_R_2x2 200 2 "lights on"
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.848.fits FLAT R Dome_Flat_R_2x2 200 2 "lights on"
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.849.fits FLAT R Dome_Flat_R_2x2 200 2 "lights on"
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.850.fits FLAT R Dome_Flat_R_2x2 200 2 "lights on"
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.851.fits FLAT R Dome_Flat_R_2x2 200 2 "lights on"
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.852.fits FLAT R Dome_Flat_R_2x2 600 2 "lights on"
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.853.fits FLAT R Dome_Flat_R_2x2 600 2 "lights on"
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.854.fits FLAT R Dome_Flat_R_2x2 600 2 "lights on"
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.855.fits FLAT R Dome_Flat_R_2x2 600 2 "lights on"
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.856.fits FLAT R Dome_Flat_R_2x2 600 2 "lights on"
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.857.fits FLAT R Dome_Flat_R_2x2 0 2 "lights on"
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.858.fits FLAT R Dome_Flat_R_2x2 0 2 "lights on"
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.859.fits FLAT R Dome_Flat_R_2x2 0 2 "lights on"
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.860.fits FLAT R Dome_Flat_R_2x2 0 2 "lights on"
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.861.fits FLAT R Dome_Flat_R_2x2 0 2 "lights on"
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.862.fits FLAT R Dome_Flat_R_2x2 400 2 "lights on"
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.863.fits FLAT R Dome_Flat_R_2x2 400 2 "lights on"
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.864.fits FLAT R Dome_Flat_R_2x2 400 2 "lights on"
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.865.fits FLAT R Dome_Flat_R_2x2 400 2 "lights on"
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.866.fits FLAT R Dome_Flat_R_2x2 400 2 "lights on"
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.867.fits FLAT R Dome_Flat_R_2x2 200 2 "lights on"
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.868.fits FLAT R Dome_Flat_R_2x2 200 2 "lights on"
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.869.fits FLAT R Dome_Flat_R_2x2 200 2 "lights on"
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.870.fits FLAT R Dome_Flat_R_2x2 200 2 "lights on"
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.871.fits FLAT R Dome_Flat_R_2x2 200 2 "lights on"
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.872.fits FLAT R Dome_Flat_R_2x2 600 2 "lights on"
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.873.fits FLAT R Dome_Flat_R_2x2 600 2 "lights on"
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.874.fits FLAT R Dome_Flat_R_2x2 600 2 "lights on"
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.875.fits FLAT R Dome_Flat_R_2x2 600 2 "lights on"
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.876.fits FLAT R Dome_Flat_R_2x2 600 2 "lights on"
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.877.fits FLAT R Dome_Flat_R_2x2 0 2 "lights on"
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.878.fits FLAT R Dome_Flat_R_2x2 0 2 "lights on"
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.879.fits FLAT R Dome_Flat_R_2x2 0 2 "lights on"
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.880.fits FLAT R Dome_Flat_R_2x2 0 2 "lights on"
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.881.fits FLAT R Dome_Flat_R_2x2 0 2 "lights on"
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.882.fits FLAT R Dome_Flat_R_2x2 400 2 "lights on"
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.883.fits FLAT R Dome_Flat_R_2x2 400 2 "lights on"
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.884.fits FLAT R Dome_Flat_R_2x2 400 2 "lights on"
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.885.fits FLAT R Dome_Flat_R_2x2 400 2 "lights on"
/home/jordan/ThesisData/PRISM_Data/Raw_data/20150117/PRISM_Images/20150117.886.fits FLAT R Dome_Flat_R_2x2 400 2 "lights on"
